@relation trainingdata

@attribute Word numeric
@attribute Len numeric
@attribute 2let {ча,во,че,нь,бо,до,но,ок,ек,дь,ат,ут,ин,ца,ур,аз,ка,са,ра,ия,ен,ор,ит,ац,нт,ив,зм,ст,ие,аж,рт,ий,ос,ис,ют,ть,ер,кт,рд,сс,уг,их,ль,ал,жа,нс,на,ик,рс,за,од,та,ла,оз,ан,як,ус,ез,аф,ом,ир,из,ав,уб,ол,рк,от,ет,ег,оп,да,ип,он,ва,ма,ша,ог,тр,ум,ул,ид,пт,ех,ес,яр,па,ям,ил,рг,нг,вт,ук,кр,ар,ын,тм,ах,нж,юр,ьд,ов,фа,ба,ак,ас,уф,ел,кс,об,аг,вр,им,ьм,фм,ло,оф,юс,аш,мб,иф,ош,рь,аб,ап,уз,лл,ще,иг,ык,ьт,юк,фт,ев,ща,бр,ля,ся,уд,ян,ам,га,иш,йн,ед,нк,ня,еж,еф,ич,ск,нд,йт,нн,ха,ыл,чь,рц,мс,кл,пс,го,жь,йс,иц,юз,яд,то,эр,шь,дж,тт,нх,еп,ем,ун,рш,ря,зь,сь,ьс,мп,це,яг,ад,иб,ох,юд,вь,хт,рп,фь,рн,щь,зг,ыв,зд,ыш,юб,ух,ув,яж,уч,еб,ец,рм,уп,пь,яз,лс,юн,ьф,йм,др,мм,рф,мн,вк,рх,яп,фр,пп,яш,ач,ят,ож,йв,ыз,йф,лк,уш,эт,нр,зл,зо,юх,гс,лп,мь,ьц,пф,йд,бь,ым,еш,юш,нч,юв,рж,юм,шт,нц,тч,ьн,хо,яс,же,эс,ях,см,яц,ро,ыс,ыт,лм,ып,гр,рв,вх,гм,эп,оч,мо,сг,ых,рл,бс,кк,ыг,мт,иж,ьк,нш,лт,йх,сл,рб,кх,ьп,йр,яб,гд,рч,зн,нм,ищ,ьб,ыр,йп,рз,мф,вн,йц,гт,дт,лд,юп,нз,йк,ыб,ял,йл,ёв,ея,эн,пр,лз,ыч,ая,дл,эк,ай,цк,яя,еч,уя,ти,ки,зи,си,ко,ни,лг,ье,цо,ли,ку,ьо,зе,ьи,ью,ру,ри,би,тс,фи,ду,те,оа,ао,по,еу,уи,хс,йз,дс,ке,ши,тл,ми,ья,не,иа,жи}
@attribute Gender {ж,с,мо,м,жо,мо-жо,со}
@attribute Class {4а,1с,8а,1а,3*а,3а,2а,5а,7а}

@data
33812,5,рь,ж,8а
33813,8,зм,м,1а
33814,7,ик,м,3а
33815,8,ст,мо,1а
33816,9,ка,жо,3*а
33817,5,ер,м,1а
33818,5,ив,мо,1а
33819,7,ер,м,1а
33820,3,ек,мо,3а
33821,10,ез,м,1а
33822,10,ис,м,1а
33823,11,зм,м,1а
33824,3,ер,м,1с
33825,5,ик,м,3а
33826,7,ль,м,2а
33827,7,им,мо,1а
33828,10,ик,мо,3а
33829,4,тт,мо,1а
33830,5,зм,м,1а
33831,6,ус,м,1а
33832,6,ра,ж,1а
33833,7,ка,ж,3*а
33834,6,ра,ж,1а
33835,6,на,ж,1а
33836,7,ка,ж,3*а
33837,7,зм,м,1а
33838,7,ть,ж,8а
33839,7,ия,ж,7а
33840,5,ус,м,1а
33841,6,ра,жо,1а
33842,6,ра,ж,1а
33843,12,ть,ж,8а
33844,9,ор,мо,1а
33845,9,ия,ж,7а
33846,6,зм,м,1а
33847,5,ик,мо,3а
33848,7,ат,м,1а
33849,12,ия,ж,7а
33850,7,ка,жо,3*а
33851,5,ия,ж,7а
33852,11,ат,м,1а
33853,7,ин,м,1а
33854,9,яд,м,1а
33855,5,ус,м,1а
33856,6,ак,м,3а
33857,9,ка,ж,3*а
33858,4,на,ж,1а
33859,5,ин,м,1а
33860,4,нь,ж,8а
33861,7,ра,ж,1а
33862,8,ик,мо,3а
33863,8,нт,мо,1а
33864,10,ия,ж,7а
33865,10,ка,жо,3*а
33866,9,ия,ж,7а
33867,6,рг,мо,3а
33868,8,ия,ж,7а
33869,5,ин,м,1а
33870,5,он,м,1а
33871,8,ка,ж,3*а
33872,14,ие,с,7а
33873,8,ть,ж,8а
33874,9,ие,с,7а
33875,7,ие,с,7а
33876,6,ик,мо,3а
33877,7,ца,жо,5а
33878,11,во,с,1а
33879,8,ть,ж,8а
33880,4,ад,м,1а
33881,9,нт,м,1а
33882,12,ие,с,7а
33883,15,ть,ж,8а
33884,14,ть,ж,8а
33885,13,ат,м,1а
33886,13,ль,ж,8а
33887,7,да,ж,1а
33888,4,ап,мо,1а
33889,4,еб,м,1а
33890,7,на,ж,1а
33891,7,ик,мо,3а
33892,8,ца,ж,5а
33893,7,во,с,1а
33894,8,ар,мо,1а
33895,10,од,м,1а
33896,17,ль,мо,2а
33897,14,ль,м,2а
33898,13,во,с,1а
33899,8,ек,мо,3а
33900,12,ие,с,7а
33901,12,кт,м,1а
33902,17,ик,мо,3а
33903,8,ез,мо,1а
33904,10,ка,ж,3*а
33905,8,об,мо,1а
33906,8,од,м,1а
33907,12,ик,мо,3а
33908,10,ча,ж,4а
33909,8,ол,мо,1а
33910,10,ка,жо,3*а
33911,13,во,с,1а
33912,11,ка,ж,3*а
33913,14,ще,с,4а
33914,8,ек,м,3*а
33915,5,ст,м,1а
33916,5,ст,мо,1а
33917,13,на,ж,1а
33918,10,ть,ж,8а
33919,9,ть,ж,8а
33920,7,ик,м,3а
33921,4,оп,м,1а
33922,4,оп,мо,1а
33923,10,ик,мо,3а
33924,11,ца,жо,5а
33925,9,од,мо,1а
33926,13,во,с,1а
33927,11,од,м,1а
33928,13,йн,м,1а
33929,14,ие,с,7а
33930,9,об,мо,1а
33931,12,ие,с,7а
33932,13,ка,ж,3*а
33933,15,во,с,1а
33934,12,ка,ж,3*а
33935,6,ок,м,3*а
33936,13,ть,ж,8а
33937,11,ть,ж,8а
33938,8,ка,ж,3*а
33939,9,ка,ж,3*а
33940,10,ик,м,3а
33941,7,ик,мо,3а
33942,4,ор,м,1а
33943,6,ал,м,1а
33944,12,ат,м,1а
33945,8,ин,м,1а
33946,6,ат,м,1а
33947,8,ор,м,1а
33948,14,он,м,1а
33949,10,ол,м,1а
33950,9,ил,м,1а
33951,8,ла,ж,1а
33952,6,ид,м,1а
33953,6,ин,м,1а
33954,10,ия,ж,7а
33955,12,ие,с,7а
33956,6,ит,м,1а
33957,6,ка,ж,3*а
33958,6,оз,м,1а
33959,10,ст,м,1а
33960,9,лл,м,1а
33961,8,ос,м,1а
33962,10,ин,м,1а
33963,7,ик,м,3а
33964,9,ка,жо,3*а
33965,11,во,с,1а
33966,11,на,ж,1а
33967,4,юп,м,1а
33968,6,ик,мо,3а
33969,5,бь,ж,8а
33970,7,ик,м,3а
33971,5,рь,ж,8а
33972,5,рь,ж,8а
33973,8,ка,ж,3*а
33974,8,од,мо,1а
33975,12,во,с,1а
33976,9,аб,м,1а
33977,7,на,ж,1а
33978,8,ик,м,3а
33979,8,ть,ж,8а
33980,5,рь,ж,8а
33981,5,рь,ж,8а
33982,5,от,м,1а
33983,11,во,с,1а
33984,8,ик,мо,3а
33985,5,ик,м,3а
33986,9,ть,ж,8а
33987,5,ка,ж,3*а
33988,8,ть,ж,8а
33989,11,ть,ж,8а
33990,8,ие,с,7а
33991,9,ет,м,1а
33992,7,ка,жо,3*а
33993,13,ик,мо,3а
33994,15,ть,ж,8а
33995,9,во,с,1а
33996,14,ие,с,7а
33997,8,ик,мо,3а
33998,8,ка,жо,3*а
33999,8,ст,мо,1а
34000,10,ка,жо,3*а
34001,6,ра,ж,1а
34002,7,ик,мо,3а
34003,8,на,ж,1а
34004,10,ин,м,1а
34005,10,ит,м,1а
34006,6,зм,м,1а
34007,5,ка,ж,3*а
34008,4,лл,м,1а
34009,6,ик,м,3а
34010,11,ть,ж,8а
34011,11,ик,м,3а
34012,11,ик,мо,3а
34013,13,ие,с,7а
34014,15,ть,ж,8а
34015,18,ть,ж,8а
34016,5,оп,мо,1а
34017,7,ка,жо,3*а
34018,9,во,с,1а
34019,9,жь,ж,8а
34020,12,ик,мо,3а
34021,9,ие,с,7а
34022,8,на,ж,1а
34023,9,ка,ж,3*а
34024,9,во,с,1а
34025,9,ик,мо,3а
34026,4,ля,ж,2а
34027,6,ва,ж,1а
34028,7,ик,м,3а
34029,8,на,ж,1а
34030,8,ик,мо,3а
34031,8,ик,мо,3а
34032,3,он,м,1а
34033,9,ла,ж,1а
34034,11,ия,ж,7а
34035,8,ма,ж,1а
34036,6,ер,м,1а
34037,3,ор,м,1с
34038,3,ор,м,1а
34039,5,ал,м,1а
34040,6,ат,мо,1а
34041,8,ка,жо,3*а
34042,5,да,ж,1а
34043,9,тр,м,1а
34044,9,аф,мо,1а
34045,11,ия,ж,7а
34046,10,ия,ж,7а
34047,6,он,м,1а
34048,6,ст,мо,1а
34049,8,ка,жо,3*а
34050,7,мб,м,1а
34051,10,ер,мо,1а
34052,7,од,м,1а
34053,10,ик,мо,3а
34054,11,ца,жо,5а
34055,9,ия,ж,7а
34056,8,на,ж,1а
34057,4,рт,мо,1а
34058,7,вь,ж,8а
34059,4,та,ж,1а
34060,7,ие,с,7а
34061,8,ка,жо,3*а
34062,10,ка,жо,3*а
34063,7,ша,жо,4а
34064,8,ка,жо,3*а
34065,5,ма,ж,1а
34066,9,ек,м,3*а
34067,9,ка,жо,3*а
34068,9,ть,ж,8а
34069,4,ам,м,1а
34070,7,на,ж,1а
34071,9,ик,мо,3а
34072,12,ль,мо,2а
34073,16,во,с,1а
34074,14,ль,мо,2а
34075,8,ие,с,7а
34076,9,ще,с,4а
34077,9,ль,мо,2а
34078,13,ца,жо,5а
34079,4,ап,м,1а
34080,8,ие,с,7а
34081,8,на,ж,1а
34082,7,на,ж,1а
34083,9,на,ж,1а
34084,9,ик,м,3а
34085,11,ия,ж,7а
34086,9,да,ж,1а
34087,10,ма,ж,1а
34088,11,лл,м,1а
34089,8,ит,м,1а
34090,9,аз,м,1а
34091,8,ил,м,1а
34092,8,ие,с,7а
34093,11,ть,ж,8а
34094,13,ть,ж,8а
34095,9,ть,ж,8а
34096,12,ик,мо,3а
34097,14,ия,ж,7а
34098,10,ка,жо,3*а
34099,12,во,с,1а
34100,9,ик,мо,3а
34101,13,ие,с,7а
34102,4,ия,ж,7а
34103,4,ом,м,1а
34104,6,ат,м,1а
34105,9,зм,м,1а
34106,8,ин,м,1а
34107,10,из,м,1а
34108,11,оп,м,1а
34109,12,ие,с,7а
34110,10,ка,ж,3*а
34111,11,ик,мо,3а
34112,6,ит,м,1а
34113,8,ен,м,1а
34114,12,ра,ж,1а
34115,15,ия,ж,7а
34116,13,ит,м,1а
34117,10,ст,м,1а
34118,9,оп,м,1а
34119,9,ма,ж,1а
34120,10,ра,ж,1а
34121,10,ия,ж,7а
34122,8,ор,м,1а
34123,15,ия,ж,7а
34124,16,ия,ж,7а
34125,7,ик,м,3а
34126,6,ик,мо,3а
34127,7,ка,ж,3а
34128,8,ер,мо,1а
34129,7,ст,мо,1а
34130,11,ма,ж,1а
34131,9,аф,м,1а
34132,8,ог,мо,3а
34133,14,ия,ж,7а
34134,10,ия,ж,7а
34135,9,тр,м,1а
34136,11,аж,м,4а
34137,14,ст,мо,1а
34138,16,ка,жо,3*а
34139,12,ст,мо,1а
34140,9,оп,м,1а
34141,4,уп,м,1а
34142,9,ть,ж,8а
34143,9,ик,м,3а
34144,11,ик,мо,3а
34145,12,ца,жо,5а
34146,9,ка,жо,3*а
34147,6,ик,мо,3а
34148,8,ка,жо,3*а
34149,4,юк,м,3а
34150,7,ло,с,1а
34151,6,ка,жо,3*а
34152,5,па,ж,1а
34153,6,ка,ж,3*а
34154,5,ск,м,3а
34155,12,ть,ж,8а
34156,9,на,ж,1а
34157,6,ик,м,3а
34158,4,до,с,1а
34159,6,ба,ж,1а
34160,16,ть,ж,8а
34161,10,во,с,1а
34162,8,ик,мо,3а
34163,9,ца,жо,5а
34164,13,во,с,1а
34165,11,во,с,1а
34166,9,ие,с,7а
34167,7,ть,ж,8а
34168,11,ть,ж,8а
34169,3,ук,м,3а
34170,7,ие,с,7а
34171,7,ан,мо,1а
34172,9,ка,жо,3*а
34173,11,во,с,1а
34174,8,ль,мо,2а
34175,5,та,ж,1а
34176,6,уз,мо,1а
34177,5,ал,м,1а
34178,9,ка,жо,3*а
34179,5,ик,мо,3а
34180,5,га,ж,3а
34181,5,ка,ж,3*а
34182,8,ак,м,3а
34183,5,фа,ж,1а
34184,8,на,ж,1а
34185,9,ка,ж,3*а
34186,7,ка,ж,3*а
34187,7,ич,мо,4а
34188,12,во,с,1а
34189,6,зм,м,1а
34190,6,ца,жо,5а
34191,7,ка,мо-жо,3*а
34192,13,ть,ж,8а
34193,8,ие,с,7а
34194,7,во,с,1а
34195,12,ие,с,7а
34196,4,та,ж,1а
34197,4,ца,ж,5а
34198,4,ца,жо,5а
34199,5,ка,ж,3*а
34200,5,ль,ж,8а
34201,11,ть,ж,8а
34202,8,ие,с,7а
34203,6,ик,м,3а
34204,11,ть,ж,8а
34205,9,ть,ж,8а
34206,8,од,мо,1а
34207,12,во,с,1а
34208,7,ед,мо,1а
34209,11,ик,м,3а
34210,9,же,с,4а
34211,8,юб,мо,1а
34212,10,ка,ж,3*а
34213,8,ос,м,1а
34214,13,ие,с,7а
34215,13,ча,ж,4а
34216,17,ть,ж,8а
34217,8,ек,м,3*а
34218,9,ик,мо,3а
34219,10,ца,жо,5а
34220,21,ть,ж,8а
34221,7,ха,ж,3а
34222,5,ка,ж,3*а
34223,7,ца,ж,5а
34224,7,ка,ж,3*а
34225,9,ик,мо,3а
34226,5,ра,ж,1а
34227,6,ат,м,1а
34228,3,еж,м,4а
34229,8,зм,м,1а
34230,5,ий,м,7а
34231,6,ра,ж,1а
34232,8,ка,жо,3*а
34233,8,па,ж,1а
34234,7,от,м,1а
34235,8,уз,м,1а
34236,10,ть,ж,8а
34237,18,ть,ж,8а
34238,7,ие,с,7а
34239,7,ие,с,7а
34240,16,ть,ж,8а
34241,8,ин,м,1а
34242,18,ть,ж,8а
34243,7,ат,м,1а
34244,8,ик,мо,3а
34245,9,ца,жо,5а
34246,8,ль,мо,2а
34247,13,ть,ж,8а
34248,8,ик,м,3а
34249,6,ит,м,1а
34250,9,ин,м,1а
34251,6,он,м,1а
34252,8,ан,м,1а
34253,9,ид,м,1а
34254,9,за,ж,1а
34255,11,ик,мо,3а
34256,9,ие,с,7а
34257,15,ть,ж,8а
34258,10,ие,с,7а
34259,8,ат,м,1а
34260,11,ть,ж,8а
34261,7,ть,ж,8а
34262,4,ль,ж,8а
34263,9,ть,ж,8а
34264,10,ия,ж,7а
34265,14,ие,с,7а
34266,12,ка,ж,3*а
34267,8,ит,м,1а
34268,9,ик,мо,3а
34269,10,ка,ж,3*а
34270,10,оз,м,1а
34271,4,нз,м,1а
34272,6,ор,мо,1а
34273,10,во,с,1а
34274,7,ра,ж,1а
34275,11,ть,ж,8а
34276,8,ль,мо,2а
34277,12,ца,жо,5а
34278,6,ик,м,3а
34279,8,ть,ж,8а
34280,15,ие,с,7а
34281,4,нт,м,1а
34282,7,ер,м,1а
34283,5,тр,м,1а
34284,7,ал,м,1а
34285,13,ия,ж,7а
34286,10,зм,м,1а
34287,9,ка,ж,3*а
34288,8,ль,ж,8а
34289,13,ть,ж,8а
34290,8,зм,м,1а
34291,13,ие,с,7а
34292,11,ка,ж,3*а
34293,8,ст,мо,1а
34294,11,ия,ж,7а
34295,10,га,ж,3а
34296,11,ка,ж,3*а
34297,9,ка,ж,3*а
34298,10,ан,м,1а
34299,11,ра,ж,1а
34300,12,рд,мо,1а
34301,9,он,мо,1а
34302,8,ия,ж,7а
34303,6,ит,м,1а
34304,5,ка,ж,3*а
34305,8,ть,ж,8а
34306,7,ка,ж,3*а
34307,8,ин,м,1а
34308,7,од,мо,1а
34309,6,ер,мо,1а
34310,7,ин,м,1а
34311,10,ал,м,1а
34312,16,ер,мо,1а
34313,9,ия,ж,7а
34314,10,ик,мо,3а
34315,11,ца,жо,5а
34316,12,ть,ж,8а
34317,5,ий,м,7а
34318,9,ка,ж,3*а
34319,9,ка,ж,3*а
34320,8,ка,ж,3*а
34321,9,ик,мо,3а
34322,10,ца,жо,5а
34323,17,зм,м,1а
34324,17,ль,мо,2а
34325,11,ть,ж,8а
34326,9,ич,мо,4а
34327,7,ка,жо,3*а
34328,3,ех,м,3а
34329,3,ех,м,3а
34330,5,ин,м,1а
34331,9,на,ж,1а
34332,4,ан,м,1а
34333,8,ид,м,1а
34334,10,ия,ж,7а
34335,6,ин,м,1а
34336,6,оз,м,1а
34337,5,ик,м,3а
34338,6,ля,ж,2а
34339,11,ор,мо,1а
34340,11,ия,ж,7а
34341,16,ть,ж,8а
34342,8,ст,мо,1а
34343,11,ка,ж,3а
34344,7,ка,ж,3*а
34345,7,ка,ж,3*а
34346,7,ка,ж,3*а
34347,8,ка,ж,3*а
34348,6,да,жо,1а
34349,4,кл,м,1а
34350,8,ен,м,1а
34351,8,ка,ж,3*а
34352,9,ик,мо,3а
34353,10,ия,ж,7а
34354,11,ть,ж,8а
34355,10,ие,с,7а
34356,10,ез,м,1а
34357,11,ма,ж,1а
34358,11,ия,ж,7а
34359,9,ом,м,1а
34360,8,да,ж,1а
34361,9,тр,м,1а
34362,6,он,м,1а
34363,9,ма,ж,1а
34364,10,ия,ж,7а
34365,9,он,м,1а
34366,6,та,ж,1а
34367,7,др,м,1а
34368,9,ст,мо,1а
34369,5,аш,м,4а
34370,9,ия,ж,7а
34371,6,зм,м,1а
34372,5,ик,мо,3а
34373,10,ть,ж,8а
34374,4,нк,м,3а
34375,6,ит,м,1а
34376,9,аф,мо,1а
34377,11,ия,ж,7а
34378,6,ия,ж,7а
34379,7,ка,ж,3*а
34380,8,ль,м,2а
34381,7,ус,м,1а
34382,4,рк,м,3а
34383,11,во,с,1а
34384,8,ка,жо,3*а
34385,6,он,м,1а
34386,8,ий,м,7а
34387,9,ма,ж,1а
34388,7,ль,м,2а
34389,8,яр,м,1а
34390,10,ия,ж,7а
34391,11,кс,м,1а
34392,6,оз,м,1а
34393,9,ик,мо,3а
34394,5,та,ж,1а
34395,8,на,ж,1а
34396,6,ит,м,1а
34397,9,оп,м,1а
34398,11,ия,ж,7а
34399,8,ль,ж,8а
34400,6,та,ж,1а
34401,13,во,с,1а
34402,8,ик,мо,3а
34403,7,ия,ж,7а
34404,11,ие,с,7а
34405,9,ия,ж,7а
34406,15,ка,ж,3а
34407,7,из,м,1а
34408,9,ин,м,1а
34409,9,ия,ж,7а
34410,10,ма,ж,1а
34411,10,ис,м,1а
34412,11,зм,м,1а
34413,9,ия,ж,7а
34414,5,ра,ж,1а
34415,6,ат,м,1а
34416,6,ин,м,1а
34417,12,ин,м,1а
34418,11,ль,ж,8а
34419,6,он,м,1а
34420,6,ус,м,1а
34421,10,од,мо,1а
34422,9,ат,м,1а
34423,7,ка,ж,3*а
34424,6,рь,ж,8а
34425,6,рь,ж,8а
34426,5,ра,ж,1а
34427,8,ия,ж,7а
34428,9,ик,мо,3а
34429,6,ль,м,2а
34430,8,ха,жо,3а
34431,3,уг,м,3а
34432,8,ер,м,1а
34433,8,нг,м,3а
34434,3,ук,м,3а
34435,5,ат,м,1а
34436,5,ик,мо,3а
34437,7,ка,жо,3*а
34438,9,ка,жо,3*а
34439,9,ка,ж,3*а
34440,9,на,ж,1а
34441,5,ка,жо,3*а
34442,5,ка,ж,3*а
34443,9,на,ж,1а
34444,9,ик,м,3а
34445,9,ик,мо,3а
34446,10,ца,жо,5а
34447,4,га,ж,3а
34448,4,до,со,1а
34449,9,ие,с,7а
34450,9,ие,с,7а
34451,12,ие,с,7а
34452,7,ик,мо,3а
34453,8,ца,жо,5а
34454,6,од,мо,1а
34455,10,во,с,1а
34456,8,ие,с,7а
34457,13,ие,с,7а
34458,7,еб,мо,1а
34459,6,ка,ж,3*а
34460,5,ка,жо,3*а
34461,6,ик,м,3а
34462,7,ца,ж,5а
34463,8,ек,м,3*а
34464,9,ик,мо,3а
34465,6,на,ж,1а
34466,3,ал,м,1а
34467,6,ар,м,1а
34468,6,он,мо,1а
34469,5,ка,ж,3*а
34470,7,ик,мо,3а
34471,3,ан,м,1с
34472,3,ан,м,1а
34473,6,га,ж,3а
34474,4,ра,ж,1а
34475,6,аш,м,4а
34476,5,ка,ж,3*а
34477,9,он,м,1а
34478,9,ца,жо,5а
34479,9,ка,жо,3*а
34480,11,во,с,1а
34481,7,ка,ж,3*а
34482,6,ер,м,1а
34483,7,зм,м,1а
34484,5,ик,м,3а
34485,9,ка,ж,3*а
34486,8,ов,м,1а
34487,7,ек,м,3*а
34488,7,ца,ж,5а
34489,8,ка,ж,3*а
34490,11,ть,ж,8а
34491,7,ик,мо,3а
34492,8,ца,жо,5а
34493,9,ть,ж,8а
34494,8,ол,м,1а
34495,11,ть,ж,8а
34496,10,ер,м,1а
34497,7,ха,ж,3а
34498,11,ик,мо,3а
34499,12,ца,жо,5а
34500,8,ка,ж,3*а
34501,4,ус,м,1а
34502,6,ик,м,3а
34503,8,ть,ж,8а
34504,7,ка,ж,3*а
34505,4,ча,ж,4а
34506,4,ша,ж,4а
34507,10,ик,м,3а
34508,7,ка,ж,3*а
34509,5,ка,ж,3*а
34510,6,ик,мо,3а
34511,4,ща,ж,4а
34512,6,ба,ж,1а
34513,6,ие,с,7а
34514,11,ть,ж,8а
34515,8,во,с,1а
34516,5,от,м,1а
34517,7,ек,м,3а
34518,3,ек,м,3а
34519,5,ан,м,1а
34520,5,ан,мо,1а
34521,7,ка,ж,3*а
34522,10,ть,ж,8а
34523,8,ик,мо,3а
34524,6,ст,мо,1а
34525,8,ка,жо,3*а
34526,10,ль,мо,2а
34527,6,ша,ж,4а
34528,7,та,ж,1а
34529,5,ка,ж,3*а
34530,9,ик,мо,3а
34531,10,ик,мо,3а
34532,11,ца,жо,5а
34533,13,ие,с,7а
34534,19,ик,мо,3а
34535,20,ца,жо,5а
34536,24,во,с,1а
34537,16,во,с,1а
34538,9,ек,мо,3*а
34539,12,во,с,1а
34540,10,на,ж,1а
34541,10,на,мо-жо,1а
34542,11,ка,мо-жо,3*а
34543,12,ть,ж,8а
34544,7,ка,ж,3*а
34545,7,ть,ж,8а
34546,7,ин,мо,1а
34547,9,ка,жо,3*а
34548,6,дь,ж,8а
34549,6,ур,м,1а
34550,8,ца,ж,5а
34551,7,ан,м,1а
34552,10,ик,м,3а
34553,10,ик,мо,3а
34554,7,он,мо,1а
34555,9,ат,м,1а
34556,9,ка,жо,3*а
34557,11,во,с,1а
34558,5,ан,м,1а
34559,8,ик,м,3а
34560,9,ик,мо,3а
34561,10,на,ж,1а
34562,6,ик,м,3а
34563,5,ва,ж,1а
34564,10,ть,ж,8а
34565,9,ие,с,7а
34566,10,на,ж,1а
34567,8,од,мо,1а
34568,8,ка,ж,3*а
34569,9,ик,м,3а
34570,11,на,ж,1а
34571,12,ка,ж,3*а
34572,7,ик,м,3а
34573,6,во,с,1а
34574,11,ие,с,7а
34575,12,ца,ж,5а
34576,7,ис,мо,1а
34577,9,ка,жо,3*а
34578,8,ха,ж,3а
34579,10,ик,м,3а
34580,12,ие,с,7а
34581,8,ха,жо,3а
34582,8,ха,ж,3а
34583,10,на,ж,1а
34584,9,ка,жо,3*а
34585,8,ца,ж,5а
34586,10,на,ж,1а
34587,9,ка,ж,3*а
34588,13,ца,ж,5а
34589,14,ик,м,3а
34590,6,ес,мо,1а
34591,8,ка,ж,3*а
34592,10,ка,жо,3*а
34593,8,ка,жо,3*а
34594,8,ие,с,7а
34595,7,ть,жо,8а
34596,7,ка,ж,3а
34597,11,ца,ж,5а
34598,7,ца,жо,5а
34599,7,ца,ж,5а
34600,9,на,ж,1а
34601,8,ка,ж,3*а
34602,9,ик,м,3а
34603,10,ка,ж,3*а
34604,12,ик,м,3а
34605,11,ка,жо,3*а
34606,12,ка,ж,3*а
34607,12,ка,жо,3*а
34608,13,ик,м,3а
34609,10,ка,жо,3*а
34610,11,ка,жо,3*а
34611,10,ик,мо,3а
34612,9,ен,м,1а
34613,11,ие,с,7а
34614,12,ик,мо,3а
34615,17,во,с,1а
34616,8,оз,м,1а
34617,10,ик,мо,3а
34618,15,ик,мо,3а
34619,12,на,ж,1а
34620,14,во,с,1а
34621,11,ка,жо,3*а
34622,9,оп,м,1а
34623,8,ал,м,1а
34624,10,ка,жо,3*а
34625,9,оп,м,1а
34626,7,ха,ж,3а
34627,8,ка,жо,3*а
34628,8,ка,ж,3*а
34629,5,нь,ж,8а
34630,7,дь,ж,8а
34631,8,ка,ж,3*а
34632,10,ик,мо,3а
34633,11,ца,жо,5а
34634,8,ие,с,7а
34635,10,ть,ж,8а
34636,8,ик,м,3а
34637,9,ик,мо,3а
34638,10,ца,жо,5а
34639,6,ик,мо,3а
34640,8,ка,ж,3*а
34641,7,ха,жо,3а
34642,8,ка,жо,3*а
34643,10,на,ж,1а
34644,6,ог,м,3а
34645,8,он,м,1а
34646,8,он,мо,1а
34647,10,ох,м,3а
34648,8,ка,ж,3*а
34649,8,ка,мо-жо,3*а
34650,7,га,мо-жо,3а
34651,7,ка,мо-жо,3а
34652,8,ие,с,7а
34653,7,ка,ж,3*а
34654,9,ик,мо,3а
34655,10,ца,жо,5а
34656,7,ие,с,7а
34657,5,ка,ж,3*а
34658,9,на,ж,1а
34659,9,ик,м,3а
34660,10,ца,ж,5а
34661,10,ца,жо,5а
34662,7,ка,ж,3*а
34663,11,ие,с,7а
34664,6,ер,м,1а
34665,9,ть,ж,8а
34666,10,ие,с,7а
34667,3,ет,м,1а
34668,4,та,ж,1а
34669,8,ка,ж,3*а
34670,16,ие,с,7а
34671,15,ик,мо,3а
34672,16,ца,жо,5а
34673,14,ик,мо,3а
34674,13,ие,с,7а
34675,13,ие,с,7а
34676,10,ка,ж,3*а
34677,11,ик,мо,3а
34678,12,ца,жо,5а
34679,10,на,ж,1а
34680,11,ка,ж,3*а
34681,9,ка,ж,3*а
34682,13,ие,с,7а
34683,11,ка,ж,3*а
34684,13,ал,м,1а
34685,8,ть,ж,8а
34686,6,ик,мо,3а
34687,8,ть,ж,8а
34688,13,ка,жо,3*а
34689,14,ик,м,3а
34690,12,ие,с,7а
34691,12,ок,мо,3*а
34692,15,ие,с,7а
34693,13,ик,м,3а
34694,15,ик,м,3а
34695,4,ть,ж,8а
34696,6,ал,мо,1а
34697,10,ка,жо,3*а
34698,9,ик,м,3а
34699,6,нь,жо,8а
34700,8,ца,ж,5а
34701,9,ка,ж,3*а
34702,5,ет,мо,1а
34703,7,ка,ж,3*а
34704,7,ка,жо,3*а
34705,7,ка,ж,3*а
34706,9,ца,жо,5а
34707,5,ис,мо,1а
34708,5,ик,мо,3а
34709,3,ий,м,7а
34710,4,кс,м,1а
34711,8,ха,ж,3а
34712,6,га,ж,3а
34713,8,ик,м,3а
34714,7,ка,жо,3*а
34715,5,им,м,1а
34716,6,га,ж,3а
34717,3,ин,м,1с
34718,3,ин,мо,1с
34719,4,на,ж,1а
34720,5,ка,ж,3*а
34721,8,ть,ж,8а
34722,8,ик,мо,3а
34723,9,ца,жо,5а
34724,13,во,с,1а
34725,10,ть,ж,8а
34726,8,ал,мо,1а
34727,11,ие,с,7а
34728,13,ие,с,7а
34729,14,ль,мо,2а
34730,16,во,с,1а
34731,6,ша,мо-жо,4а
34732,4,нш,м,4а
34733,6,ха,жо,3а
34734,9,ик,м,3а
34735,11,ть,ж,8а
34736,9,ль,м,2а
34737,6,ик,мо,3а
34738,6,ик,м,3а
34739,9,ще,с,4а
34740,10,ик,мо,3а
34741,11,ца,жо,5а
34742,6,ка,ж,3*а
34743,8,ан,м,1а
34744,14,ть,ж,8а
34745,12,ие,с,7а
34746,16,ть,ж,8а
34747,14,ть,ж,8а
34748,11,ка,жо,3*а
34749,13,во,с,1а
34750,13,ие,с,7а
