@relation 'trainingnumbers.verb-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-Rfirst,last,2'

@attribute Word numeric
@attribute 5let {овать,ичать,йкать,акать,аться,алеть,еться,лкать,ывать,укать,ахать,оветь,янеть,ацать,юкать,баять,егать,днеть,елеть,енеть,икать,ивать,евать,ухать,леять,стать,ждать,атеть,одать,олеть,лтать,осать,згать,ыкать,якать,яцать,ькать,уреть,ркать,алять,яться,ирать,ргать,ерять,язать,ибать,онять,игать,елать,ыхать,едать,нчать,треть,тшать,ереть,ешать,ещать,веять,имать,адать,ожать,увать,умать,ымать,езать,етать,окать,здать,преть,слеть,ыдать,зжать,грать,идать,илять,итать,хлять,апать,атать,ачать,епать,адеть,жнеть,ипать,лиять,япать,азать,инать,екать,агать,чтать,ужать,ыметь,очать,ицать,есать,лнять,ылать,сиять,ищать,паять,тлять,ихать,ягать,ядать,скать,утать,ащать,сеять,исать,ебать,отеть,ыпать,иветь,орать,ызать,улять,орять,елять,олять,знать,зреть,ябать,шлять,ючать,ырять,упать,мсать,глять,усать,ушать,изать,инять,арать,енять,рзать,огать,юхать,чкать,ясать,ытать,убать,угать,учать,меять,спеть,таять,снять,рпать,слять,вкать,олать,азеть,отать,упеть,убеть,опать,раять,охать,знеть,тнеть,мкать,стеть,рнеть,еветь,бреть,влеть,ылять,лбать,лжать,ажать,тлеть,ыгать,хлеть,южеть,лтеть,иреть,влять,асать,иметь,снеть,хтать,аветь,лаять,маять,длять,рцать,ирять,млеть,мшеть,еметь,енать,рхать,авать,лзать,ятать,пхать,тнать,рдеть,реять,обеть,ежеть,длать,инеть,ареть,мнеть,теять,яветь,хаять,илеть,юпать,одеть,омать,удать,тветь,чуять,зиять,злеть,блять,ваять,ьчать,ощать,млать,пчать,глеть,пнеть,гчать,ысеть,ютеть,рзеть,шкать,чнеть,юдать,ореть,плять,ртать,чхать,лдеть,осеть,есеть,юдеть,очеть,ожеть,ыбеть,уметь,ятеть,днять,анеть,млять,усеть,брять,блеть,урять,унать,удеть,ошать,длеть,ылеть,шлеть,вдать,епеть,рчать,абеть,клеть,ртеть,опеть,зветь,ыреть,аметь,ометь,ечать,птать,обать,внять,идеть,ймать,лнеть,едеть,ыжеть,ябеть,сметь,плеть,кнеть,жнять,ошеть,ьшать,арять,изеть,деять,онеть,ытеть,ишать,ьнять,юметь,чшать,дшать,чаять,ыбать,ндать,драть,юнеть}
@attribute Class {2а,1а,6а}

@data
8876,овать,2а
8877,евать,1а
8878,зреть,1а
8879,олять,1а
8880,ерять,1а
8881,аться,1а
8882,ичать,1а
8883,овать,2а
8884,оветь,1а
8885,одеть,1а
8886,онеть,1а
8887,млеть,1а
8888,аться,1а
8889,ывать,1а
8890,аться,1а
8891,овать,2а
8892,ивать,1а
8893,ичать,1а
8894,яться,1а
8895,евать,1а
8896,преть,1а
8897,аться,1а
8898,овать,2а
8899,слять,1а
8900,аться,1а
8901,яться,1а
8902,ягать,1а
8903,аться,1а
8904,овать,2а
8905,ерять,1а
8906,овать,2а
8907,аться,2а
8908,ывать,1а
8909,аться,1а
8910,овать,2а
8911,аться,2а
8912,ичать,1а
8913,овать,2а
8914,аться,2а
8915,овать,2а
8916,атать,1а
8917,ывать,1а
8918,ичать,1а
8919,овать,2а
8920,ивать,1а
8921,аться,1а
8922,егать,1а
8923,ирать,1а
8924,аться,1а
8925,адать,1а
8926,игать,1а
8927,ивать,1а
8928,япать,1а
8929,овать,2а
8930,аться,1а
8931,овать,2а
8932,итать,1а
8933,аться,1а
8934,тлеть,1а
8935,ичать,1а
8936,ичать,1а
8937,овать,2а
8938,овать,2а
8939,ичать,1а
8940,ипать,1а
8941,ывать,1а
8942,ивать,1а
8943,аться,1а
8944,адать,1а
8945,аться,1а
8946,ивать,1а
8947,ивать,1а
8948,аться,1а
8949,ывать,1а
8950,овать,2а
8951,ивать,1а
8952,аться,1а
8953,ивать,1а
8954,ывать,1а
8955,аться,1а
8956,овать,2а
8957,ичать,1а
8958,паять,1а
8959,яться,1а
8960,аться,1а
8961,екать,1а
8962,аться,1а
8963,овать,2а
8964,енать,1а
8965,иветь,1а
8966,спеть,1а
8967,атать,1а
8968,ывать,1а
8969,ивать,1а
8970,аться,1а
8971,ивать,1а
8972,аться,1а
8973,овать,2а
8974,ирать,1а
8975,аться,1а
8976,овать,2а
8977,авать,1а
8978,овать,2а
8979,овать,2а
8980,овать,2а
8981,аться,1а
8982,ывать,1а
8983,ивать,1а
8984,ичать,1а
8985,овать,2а
8986,ошать,1а
8987,овать,2а
8988,ывать,1а
8989,аться,1а
8990,ичать,1а
8991,аться,1а
8992,ивать,1а
8993,овать,2а
8994,овать,2а
8995,овать,2а
8996,ичать,1а
8997,овать,2а
8998,овать,2а
8999,аться,2а
9000,ывать,1а
9001,аться,1а
9002,евать,2а
9003,аться,2а
9004,овать,2а
9005,овать,2а
9006,овать,2а
9007,овать,2а
9008,ивать,1а
9009,ивать,1а
9010,ягать,1а
9011,ягать,1а
9012,аться,1а
9013,аться,1а
9014,ятать,6а
9015,аться,6а
9016,скать,1а
9017,аться,1а
9018,утать,1а
9019,аться,1а
9020,ывать,1а
9021,аться,1а
9022,ивать,1а
9023,отать,1а
9024,ивать,1а
9025,ивать,1а
9026,ивать,1а
9027,аться,1а
9028,аться,1а
9029,внять,1а
9030,аться,1а
9031,овать,2а
9032,овать,2а
9033,ывать,1а
9034,овать,2а
9035,обеть,1а
9036,убать,1а
9037,ывать,1а
9038,ывать,1а
9039,аться,1а
9040,аться,1а
9041,екать,1а
9042,ывать,1а
9043,ылать,1а
9044,аться,1а
9045,ыпать,1а
9046,аться,1а
9047,аться,1а
9048,аться,1а
9049,овать,2а
9050,аться,2а
9051,ивать,1а
9052,ивать,1а
9053,ивать,1а
9054,аться,1а
9055,евать,2а
9056,ивать,1а
9057,ывать,1а
9058,аться,1а
9059,аться,1а
9060,ареть,1а
9061,овать,2а
9062,скать,1а
9063,аться,1а
9064,ивать,1а
9065,овать,2а
9066,аться,2а
9067,аться,1а
9068,ачать,1а
9069,ивать,1а
9070,ивать,1а
9071,аться,1а
9072,таять,6а
9073,ебать,1а
9074,егать,1а
9075,аться,1а
9076,екать,1а
9077,аться,1а
9078,енеть,1а
9079,овать,2а
9080,аться,2а
9081,мнеть,1а
9082,енать,1а
9083,овать,2а
9084,ичать,1а
9085,енеть,1а
9086,яться,1а
9087,ирать,1а
9088,ирать,1а
9089,аться,1а
9090,аться,1а
9091,ивать,1а
9092,аться,1а
9093,ихать,1а
9094,овать,2а
9095,енеть,1а
9096,аться,2а
9097,аться,1а
9098,аться,2а
9099,ичать,1а
9100,ичать,1а
9101,овать,2а
9102,аться,2а
9103,ывать,1а
9104,аться,1а
9105,овать,2а
9106,евать,2а
9107,аться,2а
9108,ивать,1а
9109,аться,1а
9110,адать,1а
9111,ивать,1а
9112,ивать,1а
9113,ичать,1а
9114,овать,2а
9115,овать,2а
9116,аться,2а
9117,ащать,1а
9118,овать,2а
9119,аться,1а
9120,елять,1а
9121,яться,1а
9122,ивать,1а
9123,скать,1а
9124,иветь,1а
9125,япать,1а
9126,аться,1а
9127,енеть,1а
9128,укать,1а
9129,аться,1а
9130,евать,2а
9131,ывать,1а
9132,аться,1а
9133,ыкать,1а
9134,овать,2а
9135,ивать,1а
9136,аться,1а
9137,овать,2а
9138,овать,2а
9139,ивать,1а
9140,ичать,1а
9141,овать,2а
9142,овать,2а
9143,ичать,1а
9144,уметь,1а
9145,ичать,1а
9146,ичать,1а
9147,оветь,1а
9148,ичать,1а
9149,овать,2а
9150,овать,2а
9151,овать,2а
9152,евать,2а
9153,овать,2а
9154,ичать,1а
9155,овать,2а
9156,ичать,1а
9157,овать,2а
9158,аться,2а
9159,ывать,1а
9160,аться,1а
9161,овать,2а
9162,аться,2а
9163,ывать,1а
9164,овать,2а
9165,овать,2а
9166,аться,2а
9167,овать,2а
9168,ывать,1а
9169,апать,1а
9170,ебать,1а
9171,ебать,1а
9172,ывать,1а
9173,ывать,1а
9174,овать,2а
9175,япать,1а
9176,апать,1а
9177,аться,1а
9178,ывать,1а
9179,апать,1а
9180,ывать,1а
9181,овать,2а
9182,овать,2а
9183,ивать,1а
9184,аться,1а
9185,ивать,1а
9186,рпать,1а
9187,ывать,1а
9188,слять,1а
9189,итать,1а
9190,итать,1а
9191,итать,1а
9192,аться,1а
9193,ивать,1а
9194,ибать,1а
9195,аться,1а
9196,ивать,1а
9197,едать,1а
9198,ивать,1а
9199,аться,1а
9200,зжать,1а
9201,аться,1а
9202,ичать,1а
9203,ичать,1а
9204,грать,1а
9205,аться,1а
9206,овать,2а
9207,ыпать,1а
9208,ыреть,1а
9209,ытеть,1а
9210,юкать,1а
9211,акать,1а
9212,евать,2а
9213,ахать,1а
9214,аться,1а
9215,скать,1а
9216,аться,1а
9217,овать,2а
9218,ачать,1а
9219,таять,6а
9220,рдеть,1а
9221,мнеть,1а
9222,еться,1а
9223,ькать,1а
9224,овать,2а
9225,плеть,1а
9226,рзать,1а
9227,аться,1а
9228,ерять,1а
9229,яться,1а
9230,шкать,1а
9231,икать,1а
9232,икать,1а
9233,ькать,1а
9234,овать,2а
9235,овать,2а
9236,скать,1а
9237,аться,1а
9238,овать,2а
9239,аться,2а
9240,ишать,1а
9241,тлеть,1а
9242,еться,1а
9243,ичать,1а
9244,овать,2а
9245,лкать,1а
9246,аться,1а
9247,овать,2а
9248,стеть,1а
9249,нчать,1а
9250,опать,1а
9251,овать,2а
9252,овать,2а
9253,аться,2а
9254,овать,2а
9255,ркать,1а
9256,аться,1а
9257,евать,2а
9258,овать,2а
9259,ощать,1а
9260,укать,1а
9261,енеть,1а
9262,овать,2а
9263,овать,2а
9264,ичать,1а
9265,овать,2а
9266,ахать,1а
9267,аться,1а
9268,овать,2а
9269,аться,2а
9270,зветь,1а
9271,евать,2а
9272,овать,2а
9273,овать,2а
9274,аться,2а
9275,ькать,1а
9276,аться,1а
9277,скать,1а
9278,аться,1а
9279,овать,2а
9280,овать,2а
9281,огать,1а
9282,аться,1а
9283,хлеть,1а
9284,яветь,1а
9285,юхать,1а
9286,ичать,1а
9287,укать,1а
9288,аться,1а
9289,овать,2а
9290,упеть,1а
9291,ркать,1а
9292,ыкать,1а
9293,кнеть,1а
9294,чнеть,1а
9295,евать,2а
9296,аться,2а
9297,аться,1а
9298,ркать,1а
9299,аться,1а
9300,юкать,1а
9301,аться,1а
9302,овать,2а
9303,юкать,1а
9304,аться,1а
9305,вкать,1а
9306,ягать,1а
9307,аться,1а
9308,отеть,1а
9309,елеть,1а
9310,япать,1а
9311,аться,1а
9312,юкать,1а
9313,ивать,1а
9314,егать,1а
9315,аться,1а
9316,егать,1а
9317,аться,1а
9318,ивать,1а
9319,аться,1а
9320,ирать,1а
9321,аться,1а
9322,ывать,1а
9323,ажать,1а
9324,ивать,1а
9325,ивать,1а
9326,аться,1а
9327,алять,1а
9328,яться,1а
9329,млять,1а
9330,ивать,1а
9331,аться,1а
9332,ивать,1а
9333,аться,1а
9334,нчать,1а
9335,аться,1а
9336,овать,2а
9337,стать,1а
9338,ывать,1а
9339,аться,1а
9340,ерять,1а
9341,яться,1а
9342,яться,1а
9343,ешать,1а
9344,аться,1а
9345,аться,1а
9346,ещать,1а
9347,евать,1а
9348,ивать,1а
9349,аться,1а
9350,идать,1а
9351,аться,1а
9352,ивать,1а
9353,ажать,1а
9354,аться,1а
9355,екать,1а
9356,аться,1а
9357,ьнять,1а
9358,яться,1а
9359,овать,2а
9360,ывать,1а
9361,евать,2а
9362,ядать,1а
9363,язать,1а
9364,адать,1а
9365,асать,1а
9366,ичать,1а
9367,онять,1а
9368,онять,1а
9369,яться,1а
9370,евать,1а
9371,аться,1а
9372,ожать,1а
9373,охать,1а
9374,ызать,1а
9375,аться,1а
9376,юметь,1а
9377,арять,1а
9378,яться,1а
9379,елать,1а
9380,ывать,1а
9381,ирать,1а
9382,брять,1а
9383,овать,2а
9384,аться,2а
9385,ерять,1а
9386,яться,1а
9387,аться,1а
9388,умать,1а
9389,ывать,1а
9390,едать,1а
9391,зжать,1а
9392,ивать,1а
9393,аться,1а
9394,аться,1а
9395,ивать,1а
9396,имать,1а
9397,аться,1а
9398,аться,1а
9399,инать,1а
9400,инать,1а
9401,ивать,1а
9402,знать,1а
9403,аться,1а
9404,ывать,1а
9405,аться,1а
9406,апать,1а
9407,аться,1а
9408,ывать,1а
9409,аться,1а
9410,ивать,1а
9411,атать,1а
9412,аться,1а
9413,ывать,1а
9414,ывать,1а
9415,аться,1а
9416,аться,1а
9417,укать,1а
9418,ачать,1а
9419,аться,1а
9420,исать,1а
9421,ывать,1а
9422,аться,1а
9423,аться,1а
9424,ивать,1а
9425,аться,1а
9426,ылять,1а
9427,окать,1а
9428,овать,2а
9429,аться,2а
9430,ывать,1а
9431,аться,1а
9432,ывать,1а
9433,ывать,1а
9434,аться,1а
9435,ивать,1а
9436,утать,1а
9437,аться,1а
9438,ывать,1а
9439,аться,1а
9440,ивать,1а
9441,ывать,1а
9442,езать,1а
9443,ивать,1а
9444,аться,1а
9445,аться,1а
9446,влять,1а
9447,чшать,1а
9448,аться,1а
9449,юкать,1а
9450,азать,6а
9451,аться,6а
9452,ывать,1а
9453,аться,1а
9454,ивать,1а
9455,аться,1а
9456,ивать,1а
9457,ивать,1а
9458,аться,1а
9459,ивать,1а
9460,маять,6а
9461,яться,6а
9462,длять,1а
9463,яться,1а
9464,ьшать,1а
9465,аться,1а
9466,влять,1а
9467,ерять,1а
9468,яться,1а
9469,етать,1а
9470,уметь,1а
9471,ешать,1а
9472,ивать,1а
9473,ивать,1а
9474,влять,1а
9475,яться,1а
9476,инать,1а
9477,аться,1а
9478,ирать,1а
9479,мнеть,1а
9480,ичать,1а
9481,ожать,1а
9482,аться,1а
9483,окать,1а
9484,лкать,1а
9485,овать,2а
9486,ивать,1а
9487,аться,1а
9488,учать,1а
9489,аться,1а
9490,ывать,1а
9491,аться,1а
9492,ыкать,1а
9493,ыкать,1а
9494,аться,1а
9495,шлять,1а
9496,якать,1а
9497,овать,2а
9498,имать,1а
9499,аться,1а
9500,ожать,1а
9501,аться,1а
9502,ывать,1а
9503,юхать,1а
9504,адать,1а
9505,ивать,1а
9506,ивать,1а
9507,овать,2а
9508,аться,2а
9509,ывать,1а
9510,аться,1а
9511,ивать,1а
9512,аться,1а
9513,ивать,1а
9514,паять,1а
9515,екать,1а
9516,аться,1а
9517,енать,1а
9518,атать,1а
9519,аться,1а
9520,ывать,1а
9521,аться,1а
9522,аться,1а
9523,ирать,1а
9524,аться,1а
9525,итать,1а
9526,ихать,1а
9527,ивать,1а
9528,чкать,1а
9529,стать,1а
9530,ывать,1а
9531,овать,1а
9532,евать,1а
9533,аться,1а
9534,ивать,1а
9535,инать,1а
9536,овать,2а
9537,ивать,1а
9538,аться,1а
9539,отеть,1а
9540,яться,1а
9541,евать,2а
9542,влять,1а
9543,жнять,1а
9544,яться,1а
9545,евать,1а
9546,преть,1а
9547,ивать,1а
9548,аться,1а
9549,ыгать,1а
9550,аться,1а
9551,ивать,1а
9552,ягать,1а
9553,овать,2а
9554,ятать,6а
9555,аться,6а
9556,ывать,1а
9557,аться,1а
9558,скать,1а
9559,утать,1а
9560,ывать,1а
9561,ивать,1а
9562,ивать,1а
9563,аться,1а
9564,аться,1а
9565,внять,1а
9566,яться,1а
9567,евать,1а
9568,уметь,1а
9569,овать,2а
9570,аться,2а
9571,ивать,1а
9572,овать,2а
9573,аться,2а
9574,ывать,1а
9575,аться,1а
9576,ажать,1а
9577,ивать,1а
9578,аться,1а
9579,ивать,1а
9580,ивать,1а
9581,аться,1а
9582,аться,1а
9583,ивать,1а
9584,екать,1а
9585,овать,2а
9586,ивать,1а
9587,аться,1а
9588,орять,1а
9589,яться,1а
9590,ыхать,1а
9591,аться,1а
9592,овать,2а
9593,евать,1а
9594,спеть,1а
9595,евать,1а
9596,ареть,1а
9597,егать,1а
9598,блять,1а
9599,яться,1а
9600,итать,1а
9601,ылать,1а
9602,ыпать,1а
9603,аться,1а
9604,аться,1а
9605,ыхать,1а
9606,ькать,1а
9607,ивать,1а
9608,аться,1а
9609,ывать,1а
9610,ачать,1а
9611,аться,1а
9612,ивать,1а
9613,ивать,1а
9614,аться,1а
9615,аться,1а
9616,ждать,1а
9617,ждать,1а
9618,екать,1а
9619,ерять,1а
9620,яться,1а
9621,ешать,1а
9622,аться,1а
9623,ирать,1а
9624,аться,1а
9625,скать,1а
9626,аться,1а
9627,ивать,1а
9628,аться,1а
9629,ихать,1а
9630,ивать,1а
9631,аться,1а
9632,опать,1а
9633,опать,1а
9634,ывать,1а
9635,овать,2а
9636,аться,2а
9637,ывать,1а
9638,аться,1а
9639,аться,1а
9640,ыкать,1а
9641,аться,1а
9642,ивать,1а
9643,ивать,1а
9644,овать,2а
9645,ухать,1а
9646,аться,1а
9647,яться,1а
9648,ывать,1а
9649,опать,1а
9650,ывать,1а
9651,ывать,1а
9652,яться,1а
9653,ивать,1а
9654,дшать,1а
9655,аться,1а
9656,елеть,1а
9657,овать,2а
9658,овать,2а
9659,ывать,1а
9660,ивать,1а
9661,чуять,6а
9662,ибать,1а
9663,аться,1а
